Tx_ma,RX_ma,SRC_ma,DST_ma,0,RSSI,TX_rate,Time_sniff
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,0,39.0,2019-06-11 13:50:49.780788
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,0,39.0,2019-06-11 13:50:49.781026
e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,123,-50,39.0,2019-06-11 13:50:49.781229
b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,123,-28,65.0,2019-06-11 13:50:49.782162
e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,123,-51,39.0,2019-06-11 13:50:49.782341
e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,123,-54,39.0,2019-06-11 13:50:49.782546
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-43,65.0,2019-06-11 13:50:49.784872
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-43,65.0,2019-06-11 13:50:49.785520
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-54,39.0,2019-06-11 13:50:49.786181
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-54,39.0,2019-06-11 13:50:49.786557
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,284,-43,65.0,2019-06-11 13:50:49.852105
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-43,65.0,2019-06-11 13:50:49.852571
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:49.852664
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,284,-54,39.0,2019-06-11 13:50:49.853065
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-54,39.0,2019-06-11 13:50:49.853887
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-54,39.0,2019-06-11 13:50:49.854409
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-43,65.0,2019-06-11 13:50:49.859499
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-54,39.0,2019-06-11 13:50:49.860766
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-43,65.0,2019-06-11 13:50:49.860979
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:49.861034
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-54,39.0,2019-06-11 13:50:49.861780
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-44,65.0,2019-06-11 13:50:49.862019
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:49.862106
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:49.862322
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-54,39.0,2019-06-11 13:50:49.862769
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-44,65.0,2019-06-11 13:50:49.863187
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:49.863255
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-54,39.0,2019-06-11 13:50:49.863743
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-54,39.0,2019-06-11 13:50:49.864221
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-54,39.0,2019-06-11 13:50:49.864609
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,0,39.0,2019-06-11 13:50:49.864853
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-50,39.0,2019-06-11 13:50:49.865680
b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,123,-28,39.0,2019-06-11 13:50:49.866469
b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,123,0,39.0,2019-06-11 13:50:49.866481
e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,123,-54,39.0,2019-06-11 13:50:49.866882
e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,123,-54,39.0,2019-06-11 13:50:49.866996
18:64:72:e0:8b:61,d8:9c:67:b9:1b:47,18:64:72:e0:8b:61,d8:9c:67:b9:1b:47,197,-55,6.0,2019-06-11 13:50:49.868968
18:64:72:e0:8b:62,d8:9c:67:b9:1b:47,18:64:72:e0:8b:62,d8:9c:67:b9:1b:47,196,-55,6.0,2019-06-11 13:50:49.868980
e4:95:6e:40:83:ba,d8:9c:67:b9:1b:47,e4:95:6e:40:83:ba,d8:9c:67:b9:1b:47,235,-49,1.0,2019-06-11 13:50:49.871104
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,279,-43,65.0,2019-06-11 13:50:49.871242
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,273,0,65.0,2019-06-11 13:50:49.871276
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,279,-44,65.0,2019-06-11 13:50:49.872312
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,273,0,65.0,2019-06-11 13:50:49.872324
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:49.872327
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:49.872725
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,273,-55,39.0,2019-06-11 13:50:49.873716
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-51,39.0,2019-06-11 13:50:49.874073
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-51,39.0,2019-06-11 13:50:49.874484
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,0,39.0,2019-06-11 13:50:49.874719
b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,123,-28,65.0,2019-06-11 13:50:49.875020
b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,123,-28,65.0,2019-06-11 13:50:49.875418
e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,123,-53,39.0,2019-06-11 13:50:49.875828
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-44,65.0,2019-06-11 13:50:49.880929
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-53,39.0,2019-06-11 13:50:49.882087
b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,123,-28,65.0,2019-06-11 13:50:49.884517
e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,123,-54,39.0,2019-06-11 13:50:49.884601
18:64:72:e0:8b:60,d8:9c:67:b9:1b:47,18:64:72:e0:8b:60,d8:9c:67:b9:1b:47,217,-55,6.0,2019-06-11 13:50:49.889209
18:64:72:e0:8b:61,d8:9c:67:b9:1b:47,18:64:72:e0:8b:61,d8:9c:67:b9:1b:47,197,-55,6.0,2019-06-11 13:50:49.889221
e4:95:6e:40:83:ba,d8:9c:67:b9:1b:47,e4:95:6e:40:83:ba,d8:9c:67:b9:1b:47,235,-48,1.0,2019-06-11 13:50:49.891446
94:b4:0f:e1:b7:c0,d8:9c:67:b9:1b:47,94:b4:0f:e1:b7:c0,d8:9c:67:b9:1b:47,217,-61,6.0,2019-06-11 13:50:49.891458
94:b4:0f:e1:b7:c1,d8:9c:67:b9:1b:47,94:b4:0f:e1:b7:c1,d8:9c:67:b9:1b:47,196,-60,6.0,2019-06-11 13:50:49.891857
94:b4:0f:e1:b7:c2,d8:9c:67:b9:1b:47,94:b4:0f:e1:b7:c2,d8:9c:67:b9:1b:47,197,-61,6.0,2019-06-11 13:50:49.894054
b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,111,-28,65.0,2019-06-11 13:50:49.906209
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,111,-54,39.0,2019-06-11 13:50:49.906221
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,276,-44,65.0,2019-06-11 13:50:49.940250
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,271,-44,65.0,2019-06-11 13:50:49.940387
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,271,-44,65.0,2019-06-11 13:50:49.940838
b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,123,-29,65.0,2019-06-11 13:50:49.941094
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-43,65.0,2019-06-11 13:50:49.941463
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:49.941545
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:49.941713
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1334,0,65.0,2019-06-11 13:50:49.941929
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,276,-54,39.0,2019-06-11 13:50:49.942019
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-44,65.0,2019-06-11 13:50:49.942818
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:49.942830
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:49.942923
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:49.943129
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,271,-54,39.0,2019-06-11 13:50:49.943517
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-44,65.0,2019-06-11 13:50:49.943747
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:49.943828
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-54,39.0,2019-06-11 13:50:49.944484
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-50,39.0,2019-06-11 13:50:49.944917
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,0,39.0,2019-06-11 13:50:49.944997
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1334,0,39.0,2019-06-11 13:50:49.945306
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-50,39.0,2019-06-11 13:50:49.945779
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,0,39.0,2019-06-11 13:50:49.945997
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,0,39.0,2019-06-11 13:50:49.946429
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,0,39.0,2019-06-11 13:50:49.946441
b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,123,-28,65.0,2019-06-11 13:50:49.946841
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-51,39.0,2019-06-11 13:50:49.947239
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,0,39.0,2019-06-11 13:50:49.947317
b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,123,-28,65.0,2019-06-11 13:50:49.948015
e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,123,-54,39.0,2019-06-11 13:50:49.948853
e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,123,-50,39.0,2019-06-11 13:50:49.948910
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-44,65.0,2019-06-11 13:50:49.952164
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-44,65.0,2019-06-11 13:50:49.952748
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-54,39.0,2019-06-11 13:50:49.954462
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-51,39.0,2019-06-11 13:50:49.955089
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,135,-54,39.0,2019-06-11 13:50:49.994064
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,294,-44,65.0,2019-06-11 13:50:50.003578
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-44,65.0,2019-06-11 13:50:50.004103
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:50.004115
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,294,-54,39.0,2019-06-11 13:50:50.004505
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-44,65.0,2019-06-11 13:50:50.005013
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:50.005025
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-50,39.0,2019-06-11 13:50:50.005540
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-44,65.0,2019-06-11 13:50:50.005928
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:50.005984
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:50.006211
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:50.006298
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:50.006582
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:50.006594
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-51,39.0,2019-06-11 13:50:50.008019
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-50,39.0,2019-06-11 13:50:50.008557
b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,123,-28,65.0,2019-06-11 13:50:50.008868
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-50,39.0,2019-06-11 13:50:50.009254
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,0,39.0,2019-06-11 13:50:50.009504
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,0,39.0,2019-06-11 13:50:50.009723
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,0,39.0,2019-06-11 13:50:50.010016
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,0,39.0,2019-06-11 13:50:50.010260
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-51,39.0,2019-06-11 13:50:50.010746
e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,123,-51,39.0,2019-06-11 13:50:50.010931
b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,123,-28,65.0,2019-06-11 13:50:50.011234
e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,123,-51,39.0,2019-06-11 13:50:50.011671
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-51,39.0,2019-06-11 13:50:50.015549
b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,123,-28,65.0,2019-06-11 13:50:50.017989
e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,123,-51,39.0,2019-06-11 13:50:50.018001
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-44,65.0,2019-06-11 13:50:50.021559
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-44,65.0,2019-06-11 13:50:50.021909
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-54,39.0,2019-06-11 13:50:50.022640
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-50,39.0,2019-06-11 13:50:50.023115
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-44,65.0,2019-06-11 13:50:50.074626
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:50.074639
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-44,65.0,2019-06-11 13:50:50.075208
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:50.075220
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-44,65.0,2019-06-11 13:50:50.075839
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:50.075850
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-54,39.0,2019-06-11 13:50:50.076427
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-44,65.0,2019-06-11 13:50:50.076772
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:50.076785
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:50.076942
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,0,65.0,2019-06-11 13:50:50.077399
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-51,39.0,2019-06-11 13:50:50.079026
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-51,39.0,2019-06-11 13:50:50.079797
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-50,39.0,2019-06-11 13:50:50.080403
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-51,39.0,2019-06-11 13:50:50.081041
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-55,39.0,2019-06-11 13:50:50.093737
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-54,39.0,2019-06-11 13:50:50.096389
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-51,39.0,2019-06-11 13:50:50.096814
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-54,39.0,2019-06-11 13:50:50.097349
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-54,39.0,2019-06-11 13:50:50.098938
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,-54,39.0,2019-06-11 13:50:50.099394
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,0,39.0,2019-06-11 13:50:50.099406
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,0,39.0,2019-06-11 13:50:50.099893
e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,e4:95:6e:40:83:ba,b0:70:2d:ea:8d:1d,1397,0,39.0,2019-06-11 13:50:50.099905
e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,e0:09:bf:1b:c7:d4,e4:95:6e:40:83:ba,1397,-44,65.0,2019-06-11 13:50:50.134941
